1	1	2	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	1
2	2	3	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	2
3	3	4	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	3
4	4	5	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	4
5	5	6	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	5
6	6	7	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	6
7	7	8	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	7
8	8	9	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	8
9	9	10	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	9
10	10	11	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	10
11	11	12	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	11
12	12	13	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	12
13	13	14	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	13
14	14	15	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	14
15	15	16	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	15
16	16	17	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	16
17	17	18	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	17
18	18	19	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	18
19	19	20	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	19
20	20	21	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	20
21	21	22	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	21
22	22	23	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	22
23	23	24	1.7786	210000000	80769230.77	3.7998	246.207	0.0026198	23
24	24	25	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	24
25	25	26	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	25
26	26	27	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	26
27	27	28	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	27
28	28	29	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	28
29	29	30	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	29
30	30	31	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	30
31	31	32	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	31
32	32	33	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	32
33	33	34	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	33
34	34	35	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	34
35	35	36	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	35
36	36	37	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	36
37	37	38	1.6489	210000000	80769230.77	3.7999	226.111	0.0026198	37
